concept_0,year_0,yearly frequency_0,rank_0,level_0,concept historical total_0,yearly vis total_0,proportion_0,concept_1,year_1,yearly frequency_1,rank_1,level_1,concept historical total_1,yearly vis total_1,proportion_1,concept_2,year_2,yearly frequency_2,rank_2,level_2,concept historical total_2,yearly vis total_2,proportion_2,concept_3,year_3,yearly frequency_3,rank_3,level_3,concept historical total_3,yearly vis total_3,proportion_3
Computer science,1990,50,1,0,3189,52,0.9615384615384616,Artificial intelligence,1990,14,1,1,1226,52,0.2692307692307692,Visualization,1990,30,1,2,2266,52,0.5769230769230769,Data visualization,1990,18,1,3,1438,52,0.34615384615384615
Computer science,1991,48,1,0,3189,50,0.96,Artificial intelligence,1991,16,1,1,1226,50,0.32,Visualization,1991,38,1,2,2266,50,0.76,Data visualization,1991,25,1,3,1438,50,0.5
Computer science,1992,51,1,0,3189,53,0.9622641509433962,Artificial intelligence,1992,15,1,1,1226,53,0.2830188679245283,Visualization,1992,33,1,2,2266,53,0.6226415094339622,Data visualization,1992,24,1,3,1438,53,0.4528301886792453
Computer science,1993,54,1,0,3189,55,0.9818181818181818,Artificial intelligence,1993,15,1,1,1226,55,0.2727272727272727,Visualization,1993,37,1,2,2266,55,0.6727272727272727,Data visualization,1993,21,1,3,1438,55,0.38181818181818183
Computer science,1994,48,1,0,3189,53,0.9056603773584906,Artificial intelligence,1994,10,1,1,1226,53,0.18867924528301888,Visualization,1994,36,1,2,2266,53,0.6792452830188679,Data visualization,1994,20,1,3,1438,53,0.37735849056603776
Computer science,1995,73,1,0,3189,74,0.9864864864864865,Artificial intelligence,1995,22,1,1,1226,74,0.2972972972972973,Visualization,1995,49,1,2,2266,74,0.6621621621621622,Data visualization,1995,25,1,3,1438,74,0.33783783783783783
Computer science,1996,76,1,0,3189,77,0.987012987012987,Artificial intelligence,1996,26,1,1,1226,77,0.33766233766233766,Visualization,1996,48,1,2,2266,77,0.6233766233766234,Data visualization,1996,29,1,3,1438,77,0.37662337662337664
Computer science,1997,85,1,0,3189,88,0.9659090909090909,Artificial intelligence,1997,27,1,1,1226,88,0.3068181818181818,Visualization,1997,43,1,2,2266,88,0.48863636363636365,Data visualization,1997,34,1,3,1438,88,0.38636363636363635
Computer science,1998,87,1,0,3189,90,0.9666666666666667,Artificial intelligence,1998,31,1,1,1226,90,0.34444444444444444,Visualization,1998,48,1,2,2266,90,0.5333333333333333,Data visualization,1998,29,1,3,1438,90,0.32222222222222224
Computer science,1999,87,1,0,3189,88,0.9886363636363636,Artificial intelligence,1999,25,1,1,1226,88,0.2840909090909091,Visualization,1999,50,1,2,2266,88,0.5681818181818182,Data visualization,1999,30,1,3,1438,88,0.3409090909090909
Computer science,2000,91,1,0,3189,92,0.9891304347826086,Artificial intelligence,2000,35,1,1,1226,92,0.3804347826086957,Visualization,2000,55,1,2,2266,92,0.5978260869565217,Data visualization,2000,35,1,3,1438,92,0.3804347826086957
Computer science,2001,95,1,0,3189,96,0.9895833333333334,Artificial intelligence,2001,34,1,1,1226,96,0.3541666666666667,Visualization,2001,54,1,2,2266,96,0.5625,Data visualization,2001,25,1,3,1438,96,0.2604166666666667
Computer science,2002,97,1,0,3189,101,0.9603960396039604,Artificial intelligence,2002,44,1,1,1226,101,0.43564356435643564,Visualization,2002,56,1,2,2266,101,0.5544554455445545,Data visualization,2002,36,1,3,1438,101,0.3564356435643564
Computer science,2003,100,1,0,3189,102,0.9803921568627451,Artificial intelligence,2003,44,1,1,1226,102,0.43137254901960786,Visualization,2003,66,1,2,2266,102,0.6470588235294118,Data visualization,2003,41,1,3,1438,102,0.4019607843137255
Computer science,2004,94,1,0,3189,97,0.9690721649484536,Artificial intelligence,2004,31,1,1,1226,97,0.31958762886597936,Visualization,2004,61,1,2,2266,97,0.6288659793814433,Data visualization,2004,30,1,3,1438,97,0.30927835051546393
Computer science,2005,114,1,0,3189,119,0.957983193277311,Artificial intelligence,2005,44,1,1,1226,119,0.3697478991596639,Visualization,2005,70,1,2,2266,119,0.5882352941176471,Data visualization,2005,35,1,3,1438,119,0.29411764705882354
Computer science,2006,112,1,0,3189,113,0.9911504424778761,Artificial intelligence,2006,41,1,1,1226,113,0.36283185840707965,Visualization,2006,86,1,2,2266,113,0.7610619469026548,Data visualization,2006,57,1,3,1438,113,0.504424778761062
Computer science,2007,107,1,0,3189,107,1.0,Artificial intelligence,2007,44,1,1,1226,107,0.411214953271028,Visualization,2007,79,1,2,2266,107,0.7383177570093458,Data visualization,2007,47,1,3,1438,107,0.4392523364485981
Computer science,2008,98,1,0,3189,99,0.98989898989899,Artificial intelligence,2008,38,1,1,1226,99,0.3838383838383838,Visualization,2008,79,1,2,2266,99,0.797979797979798,Data visualization,2008,61,1,3,1438,99,0.6161616161616161
Computer science,2009,117,1,0,3189,117,1.0,Artificial intelligence,2009,47,1,1,1226,117,0.4017094017094017,Visualization,2009,86,1,2,2266,117,0.7350427350427351,Data visualization,2009,64,1,3,1438,117,0.5470085470085471
Computer science,2010,109,1,0,3189,109,1.0,Artificial intelligence,2010,50,1,1,1226,109,0.45871559633027525,Visualization,2010,83,1,2,2266,109,0.7614678899082569,Data visualization,2010,53,1,3,1438,109,0.48623853211009177
Computer science,2011,118,1,0,3189,119,0.9915966386554622,Artificial intelligence,2011,54,1,1,1226,119,0.453781512605042,Visualization,2011,81,1,2,2266,119,0.680672268907563,Data visualization,2011,60,1,3,1438,119,0.5042016806722689
Computer science,2012,116,1,0,3189,116,1.0,Artificial intelligence,2012,47,1,1,1226,116,0.4051724137931034,Visualization,2012,93,1,2,2266,116,0.8017241379310345,Data visualization,2012,66,1,3,1438,116,0.5689655172413793
Computer science,2013,101,1,0,3189,101,1.0,Artificial intelligence,2013,38,1,1,1226,101,0.37623762376237624,Visualization,2013,76,1,2,2266,101,0.7524752475247525,Data visualization,2013,54,1,3,1438,101,0.5346534653465347
Computer science,2014,133,1,0,3189,133,1.0,Artificial intelligence,2014,49,1,1,1226,133,0.3684210526315789,Visualization,2014,110,1,2,2266,133,0.8270676691729323,Data visualization,2014,69,1,3,1438,133,0.518796992481203
Computer science,2015,125,1,0,3189,127,0.984251968503937,Artificial intelligence,2015,53,1,1,1226,127,0.41732283464566927,Visualization,2015,94,1,2,2266,127,0.7401574803149606,Data visualization,2015,63,1,3,1438,127,0.49606299212598426
Computer science,2016,112,1,0,3189,115,0.9739130434782609,Artificial intelligence,2016,42,1,1,1226,115,0.3652173913043478,Visualization,2016,87,1,2,2266,115,0.7565217391304347,Data visualization,2016,63,1,3,1438,115,0.5478260869565217
Computer science,2017,114,1,0,3189,114,1.0,Artificial intelligence,2017,49,1,1,1226,114,0.4298245614035088,Visualization,2017,90,1,2,2266,114,0.7894736842105263,Data visualization,2017,49,1,3,1438,114,0.4298245614035088
Computer science,2018,127,1,0,3189,127,1.0,Artificial intelligence,2018,56,1,1,1226,127,0.4409448818897638,Visualization,2018,110,1,2,2266,127,0.8661417322834646,Data visualization,2018,64,1,3,1438,127,0.5039370078740157
Computer science,2019,129,1,0,3189,129,1.0,Artificial intelligence,2019,54,1,1,1226,129,0.4186046511627907,Visualization,2019,99,1,2,2266,129,0.7674418604651163,Data visualization,2019,62,1,3,1438,129,0.4806201550387597
Computer science,2020,157,1,0,3189,157,1.0,Artificial intelligence,2020,67,1,1,1226,157,0.4267515923566879,Visualization,2020,122,1,2,2266,157,0.7770700636942676,Data visualization,2020,81,1,3,1438,157,0.5159235668789809
Computer science,2021,164,1,0,3189,170,0.9647058823529412,Artificial intelligence,2021,64,1,1,1226,170,0.3764705882352941,Visualization,2021,117,1,2,2266,170,0.6882352941176471,Data visualization,2021,68,1,3,1438,170,0.4
Mathematics,1990,10,2,0,185,52,0.19230769230769232,Data mining,1990,2,2,1,843,52,0.038461538461538464,Rendering (computer graphics),1990,10,2,2,502,52,0.19230769230769232,Visual analytics,1990,3,2,3,486,52,0.057692307692307696
Mathematics,1991,3,2,0,185,50,0.06,Data mining,1991,5,2,1,843,50,0.1,Rendering (computer graphics),1991,17,2,2,502,50,0.34,Visual analytics,1991,1,2,3,486,50,0.02
Mathematics,1992,7,2,0,185,53,0.1320754716981132,Data mining,1992,4,2,1,843,53,0.07547169811320754,Rendering (computer graphics),1992,10,2,2,502,53,0.18867924528301888,Visual analytics,1992,2,2,3,486,53,0.03773584905660377
Mathematics,1993,2,2,0,185,55,0.03636363636363636,Data mining,1993,4,2,1,843,55,0.07272727272727272,Rendering (computer graphics),1993,12,2,2,502,55,0.21818181818181817,Visual analytics,1993,0,2,3,486,55,0.0
Mathematics,1994,7,2,0,185,53,0.1320754716981132,Data mining,1994,4,2,1,843,53,0.07547169811320754,Rendering (computer graphics),1994,12,2,2,502,53,0.22641509433962265,Visual analytics,1994,2,2,3,486,53,0.03773584905660377
Mathematics,1995,7,2,0,185,74,0.0945945945945946,Data mining,1995,9,2,1,843,74,0.12162162162162163,Rendering (computer graphics),1995,17,2,2,502,74,0.22972972972972974,Visual analytics,1995,3,2,3,486,74,0.04054054054054054
Mathematics,1996,7,2,0,185,77,0.09090909090909091,Data mining,1996,10,2,1,843,77,0.12987012987012986,Rendering (computer graphics),1996,19,2,2,502,77,0.24675324675324675,Visual analytics,1996,1,2,3,486,77,0.012987012987012988
Mathematics,1997,9,2,0,185,88,0.10227272727272728,Data mining,1997,19,2,1,843,88,0.2159090909090909,Rendering (computer graphics),1997,21,2,2,502,88,0.23863636363636365,Visual analytics,1997,3,2,3,486,88,0.03409090909090909
Mathematics,1998,14,2,0,185,90,0.15555555555555556,Data mining,1998,10,2,1,843,90,0.1111111111111111,Rendering (computer graphics),1998,14,2,2,502,90,0.15555555555555556,Visual analytics,1998,4,2,3,486,90,0.044444444444444446
Mathematics,1999,10,2,0,185,88,0.11363636363636363,Data mining,1999,17,2,1,843,88,0.19318181818181818,Rendering (computer graphics),1999,19,2,2,502,88,0.2159090909090909,Visual analytics,1999,5,2,3,486,88,0.056818181818181816
Mathematics,2000,11,2,0,185,92,0.11956521739130435,Data mining,2000,12,2,1,843,92,0.13043478260869565,Rendering (computer graphics),2000,23,2,2,502,92,0.25,Visual analytics,2000,1,2,3,486,92,0.010869565217391304
Mathematics,2001,9,2,0,185,96,0.09375,Data mining,2001,21,2,1,843,96,0.21875,Rendering (computer graphics),2001,21,2,2,502,96,0.21875,Visual analytics,2001,0,2,3,486,96,0.0
Mathematics,2002,12,2,0,185,101,0.1188118811881188,Data mining,2002,14,2,1,843,101,0.13861386138613863,Rendering (computer graphics),2002,32,2,2,502,101,0.31683168316831684,Visual analytics,2002,2,2,3,486,101,0.019801980198019802
Mathematics,2003,11,2,0,185,102,0.10784313725490197,Data mining,2003,18,2,1,843,102,0.17647058823529413,Rendering (computer graphics),2003,27,2,2,502,102,0.2647058823529412,Visual analytics,2003,2,2,3,486,102,0.0196078431372549
Mathematics,2004,14,2,0,185,97,0.14432989690721648,Data mining,2004,12,2,1,843,97,0.12371134020618557,Rendering (computer graphics),2004,24,2,2,502,97,0.24742268041237114,Visual analytics,2004,2,2,3,486,97,0.020618556701030927
Mathematics,2005,12,2,0,185,119,0.10084033613445378,Data mining,2005,21,2,1,843,119,0.17647058823529413,Rendering (computer graphics),2005,37,2,2,502,119,0.31092436974789917,Visual analytics,2005,3,2,3,486,119,0.025210084033613446
Mathematics,2006,4,2,0,185,113,0.035398230088495575,Data mining,2006,31,2,1,843,113,0.2743362831858407,Rendering (computer graphics),2006,22,2,2,502,113,0.19469026548672566,Visual analytics,2006,15,2,3,486,113,0.13274336283185842
Mathematics,2007,1,2,0,185,107,0.009345794392523364,Data mining,2007,28,2,1,843,107,0.2616822429906542,Rendering (computer graphics),2007,20,2,2,502,107,0.18691588785046728,Visual analytics,2007,11,2,3,486,107,0.102803738317757
Mathematics,2008,5,2,0,185,99,0.050505050505050504,Data mining,2008,34,2,1,843,99,0.3434343434343434,Rendering (computer graphics),2008,12,2,2,502,99,0.12121212121212122,Visual analytics,2008,19,2,3,486,99,0.1919191919191919
Mathematics,2009,2,2,0,185,117,0.017094017094017096,Data mining,2009,38,2,1,843,117,0.3247863247863248,Rendering (computer graphics),2009,18,2,2,502,117,0.15384615384615385,Visual analytics,2009,19,2,3,486,117,0.1623931623931624
Mathematics,2010,2,2,0,185,109,0.01834862385321101,Data mining,2010,36,2,1,843,109,0.3302752293577982,Rendering (computer graphics),2010,18,2,2,502,109,0.1651376146788991,Visual analytics,2010,24,2,3,486,109,0.22018348623853212
Mathematics,2011,2,2,0,185,119,0.01680672268907563,Data mining,2011,40,2,1,843,119,0.33613445378151263,Rendering (computer graphics),2011,12,2,2,502,119,0.10084033613445378,Visual analytics,2011,26,2,3,486,119,0.2184873949579832
Mathematics,2012,2,2,0,185,116,0.017241379310344827,Data mining,2012,43,2,1,843,116,0.3706896551724138,Rendering (computer graphics),2012,17,2,2,502,116,0.14655172413793102,Visual analytics,2012,28,2,3,486,116,0.2413793103448276
Mathematics,2013,4,2,0,185,101,0.039603960396039604,Data mining,2013,33,2,1,843,101,0.32673267326732675,Rendering (computer graphics),2013,7,2,2,502,101,0.06930693069306931,Visual analytics,2013,21,2,3,486,101,0.2079207920792079
Mathematics,2014,1,2,0,185,133,0.007518796992481203,Data mining,2014,48,2,1,843,133,0.3609022556390977,Rendering (computer graphics),2014,8,2,2,502,133,0.06015037593984962,Visual analytics,2014,40,2,3,486,133,0.3007518796992481
Mathematics,2015,3,2,0,185,127,0.023622047244094488,Data mining,2015,48,2,1,843,127,0.3779527559055118,Rendering (computer graphics),2015,6,2,2,502,127,0.047244094488188976,Visual analytics,2015,37,2,3,486,127,0.29133858267716534
Mathematics,2016,2,2,0,185,115,0.017391304347826087,Data mining,2016,45,2,1,843,115,0.391304347826087,Rendering (computer graphics),2016,7,2,2,502,115,0.06086956521739131,Visual analytics,2016,27,2,3,486,115,0.23478260869565218
Mathematics,2017,2,2,0,185,114,0.017543859649122806,Data mining,2017,42,2,1,843,114,0.3684210526315789,Rendering (computer graphics),2017,5,2,2,502,114,0.043859649122807015,Visual analytics,2017,33,2,3,486,114,0.2894736842105263
Mathematics,2018,2,2,0,185,127,0.015748031496062992,Data mining,2018,50,2,1,843,127,0.3937007874015748,Rendering (computer graphics),2018,8,2,2,502,127,0.06299212598425197,Visual analytics,2018,30,2,3,486,127,0.23622047244094488
Mathematics,2019,1,2,0,185,129,0.007751937984496124,Data mining,2019,42,2,1,843,129,0.32558139534883723,Rendering (computer graphics),2019,7,2,2,502,129,0.05426356589147287,Visual analytics,2019,37,2,3,486,129,0.2868217054263566
Mathematics,2020,3,2,0,185,157,0.01910828025477707,Data mining,2020,62,2,1,843,157,0.39490445859872614,Rendering (computer graphics),2020,9,2,2,502,157,0.05732484076433121,Visual analytics,2020,47,2,3,486,157,0.29936305732484075
Mathematics,2021,4,2,0,185,170,0.023529411764705882,Data mining,2021,41,2,1,843,170,0.2411764705882353,Rendering (computer graphics),2021,11,2,2,502,170,0.06470588235294118,Visual analytics,2021,38,2,3,486,170,0.2235294117647059
Physics,1990,2,3,0,41,52,0.038461538461538464,Human–computer interaction,1990,11,3,1,796,52,0.21153846153846154,Set (abstract data type),1990,2,3,2,382,52,0.038461538461538464,Information visualization,1990,7,3,3,388,52,0.1346153846153846
Physics,1991,0,3,0,41,50,0.0,Human–computer interaction,1991,11,3,1,796,50,0.22,Set (abstract data type),1991,2,3,2,382,50,0.04,Information visualization,1991,8,3,3,388,50,0.16
Physics,1992,1,3,0,41,53,0.018867924528301886,Human–computer interaction,1992,8,3,1,796,53,0.1509433962264151,Set (abstract data type),1992,4,3,2,382,53,0.07547169811320754,Information visualization,1992,6,3,3,388,53,0.11320754716981132
Physics,1993,2,3,0,41,55,0.03636363636363636,Human–computer interaction,1993,5,3,1,796,55,0.09090909090909091,Set (abstract data type),1993,6,3,2,382,55,0.10909090909090909,Information visualization,1993,4,3,3,388,55,0.07272727272727272
Physics,1994,3,3,0,41,53,0.05660377358490566,Human–computer interaction,1994,9,3,1,796,53,0.16981132075471697,Set (abstract data type),1994,1,3,2,382,53,0.018867924528301886,Information visualization,1994,4,3,3,388,53,0.07547169811320754
Physics,1995,1,3,0,41,74,0.013513513513513514,Human–computer interaction,1995,19,3,1,796,74,0.25675675675675674,Set (abstract data type),1995,6,3,2,382,74,0.08108108108108109,Information visualization,1995,13,3,3,388,74,0.17567567567567569
Physics,1996,0,3,0,41,77,0.0,Human–computer interaction,1996,17,3,1,796,77,0.22077922077922077,Set (abstract data type),1996,6,3,2,382,77,0.07792207792207792,Information visualization,1996,10,3,3,388,77,0.12987012987012986
Physics,1997,3,3,0,41,88,0.03409090909090909,Human–computer interaction,1997,17,3,1,796,88,0.19318181818181818,Set (abstract data type),1997,9,3,2,382,88,0.10227272727272728,Information visualization,1997,9,3,3,388,88,0.10227272727272728
Physics,1998,0,3,0,41,90,0.0,Human–computer interaction,1998,14,3,1,796,90,0.15555555555555556,Set (abstract data type),1998,8,3,2,382,90,0.08888888888888889,Information visualization,1998,12,3,3,388,90,0.13333333333333333
Physics,1999,0,3,0,41,88,0.0,Human–computer interaction,1999,16,3,1,796,88,0.18181818181818182,Set (abstract data type),1999,9,3,2,382,88,0.10227272727272728,Information visualization,1999,8,3,3,388,88,0.09090909090909091
Physics,2000,2,3,0,41,92,0.021739130434782608,Human–computer interaction,2000,19,3,1,796,92,0.20652173913043478,Set (abstract data type),2000,8,3,2,382,92,0.08695652173913043,Information visualization,2000,19,3,3,388,92,0.20652173913043478
Physics,2001,1,3,0,41,96,0.010416666666666666,Human–computer interaction,2001,18,3,1,796,96,0.1875,Set (abstract data type),2001,8,3,2,382,96,0.08333333333333333,Information visualization,2001,8,3,3,388,96,0.08333333333333333
Physics,2002,0,3,0,41,101,0.0,Human–computer interaction,2002,14,3,1,796,101,0.13861386138613863,Set (abstract data type),2002,6,3,2,382,101,0.0594059405940594,Information visualization,2002,13,3,3,388,101,0.12871287128712872
Physics,2003,0,3,0,41,102,0.0,Human–computer interaction,2003,14,3,1,796,102,0.13725490196078433,Set (abstract data type),2003,11,3,2,382,102,0.10784313725490197,Information visualization,2003,8,3,3,388,102,0.0784313725490196
Physics,2004,3,3,0,41,97,0.030927835051546393,Human–computer interaction,2004,13,3,1,796,97,0.13402061855670103,Set (abstract data type),2004,10,3,2,382,97,0.10309278350515463,Information visualization,2004,7,3,3,388,97,0.07216494845360824
Physics,2005,4,3,0,41,119,0.03361344537815126,Human–computer interaction,2005,16,3,1,796,119,0.13445378151260504,Set (abstract data type),2005,15,3,2,382,119,0.12605042016806722,Information visualization,2005,8,3,3,388,119,0.06722689075630252
Physics,2006,1,3,0,41,113,0.008849557522123894,Human–computer interaction,2006,23,3,1,796,113,0.20353982300884957,Set (abstract data type),2006,17,3,2,382,113,0.1504424778761062,Information visualization,2006,16,3,3,388,113,0.1415929203539823
Physics,2007,3,3,0,41,107,0.028037383177570093,Human–computer interaction,2007,32,3,1,796,107,0.29906542056074764,Set (abstract data type),2007,16,3,2,382,107,0.14953271028037382,Information visualization,2007,15,3,3,388,107,0.14018691588785046
Physics,2008,2,3,0,41,99,0.020202020202020204,Human–computer interaction,2008,22,3,1,796,99,0.2222222222222222,Set (abstract data type),2008,9,3,2,382,99,0.09090909090909091,Information visualization,2008,13,3,3,388,99,0.13131313131313133
Physics,2009,0,3,0,41,117,0.0,Human–computer interaction,2009,28,3,1,796,117,0.23931623931623933,Set (abstract data type),2009,14,3,2,382,117,0.11965811965811966,Information visualization,2009,13,3,3,388,117,0.1111111111111111
Physics,2010,2,3,0,41,109,0.01834862385321101,Human–computer interaction,2010,31,3,1,796,109,0.28440366972477066,Set (abstract data type),2010,12,3,2,382,109,0.11009174311926606,Information visualization,2010,16,3,3,388,109,0.14678899082568808
Physics,2011,2,3,0,41,119,0.01680672268907563,Human–computer interaction,2011,19,3,1,796,119,0.15966386554621848,Set (abstract data type),2011,16,3,2,382,119,0.13445378151260504,Information visualization,2011,15,3,3,388,119,0.12605042016806722
Physics,2012,1,3,0,41,116,0.008620689655172414,Human–computer interaction,2012,34,3,1,796,116,0.29310344827586204,Set (abstract data type),2012,10,3,2,382,116,0.08620689655172414,Information visualization,2012,17,3,3,388,116,0.14655172413793102
Physics,2013,0,3,0,41,101,0.0,Human–computer interaction,2013,30,3,1,796,101,0.297029702970297,Set (abstract data type),2013,14,3,2,382,101,0.13861386138613863,Information visualization,2013,13,3,3,388,101,0.12871287128712872
Physics,2014,1,3,0,41,133,0.007518796992481203,Human–computer interaction,2014,40,3,1,796,133,0.3007518796992481,Set (abstract data type),2014,21,3,2,382,133,0.15789473684210525,Information visualization,2014,15,3,3,388,133,0.11278195488721804
Physics,2015,2,3,0,41,127,0.015748031496062992,Human–computer interaction,2015,34,3,1,796,127,0.2677165354330709,Set (abstract data type),2015,20,3,2,382,127,0.15748031496062992,Information visualization,2015,17,3,3,388,127,0.13385826771653545
Physics,2016,2,3,0,41,115,0.017391304347826087,Human–computer interaction,2016,34,3,1,796,115,0.2956521739130435,Set (abstract data type),2016,20,3,2,382,115,0.17391304347826086,Information visualization,2016,13,3,3,388,115,0.11304347826086956
Physics,2017,0,3,0,41,114,0.0,Human–computer interaction,2017,41,3,1,796,114,0.35964912280701755,Set (abstract data type),2017,20,3,2,382,114,0.17543859649122806,Information visualization,2017,14,3,3,388,114,0.12280701754385964
Physics,2018,1,3,0,41,127,0.007874015748031496,Human–computer interaction,2018,44,3,1,796,127,0.3464566929133858,Set (abstract data type),2018,19,3,2,382,127,0.14960629921259844,Information visualization,2018,15,3,3,388,127,0.11811023622047244
Physics,2019,0,3,0,41,129,0.0,Human–computer interaction,2019,53,3,1,796,129,0.4108527131782946,Set (abstract data type),2019,18,3,2,382,129,0.13953488372093023,Information visualization,2019,15,3,3,388,129,0.11627906976744186
Physics,2020,1,3,0,41,157,0.006369426751592357,Human–computer interaction,2020,52,3,1,796,157,0.33121019108280253,Set (abstract data type),2020,24,3,2,382,157,0.15286624203821655,Information visualization,2020,19,3,3,388,157,0.12101910828025478
Physics,2021,1,3,0,41,170,0.0058823529411764705,Human–computer interaction,2021,58,3,1,796,170,0.3411764705882353,Set (abstract data type),2021,21,3,2,382,170,0.12352941176470589,Information visualization,2021,18,3,3,388,170,0.10588235294117647
Geology,1990,0,4,0,30,52,0.0,Computer graphics (images),1990,28,4,1,728,52,0.5384615384615384,Process (computing),1990,5,4,2,345,52,0.09615384615384616,Volume rendering,1990,4,4,3,273,52,0.07692307692307693
Geology,1991,1,4,0,30,50,0.02,Computer graphics (images),1991,26,4,1,728,50,0.52,Process (computing),1991,4,4,2,345,50,0.08,Volume rendering,1991,12,4,3,273,50,0.24
Geology,1992,2,4,0,30,53,0.03773584905660377,Computer graphics (images),1992,29,4,1,728,53,0.5471698113207547,Process (computing),1992,3,4,2,345,53,0.05660377358490566,Volume rendering,1992,8,4,3,273,53,0.1509433962264151
Geology,1993,3,4,0,30,55,0.05454545454545454,Computer graphics (images),1993,22,4,1,728,55,0.4,Process (computing),1993,5,4,2,345,55,0.09090909090909091,Volume rendering,1993,10,4,3,273,55,0.18181818181818182
Geology,1994,2,4,0,30,53,0.03773584905660377,Computer graphics (images),1994,19,4,1,728,53,0.3584905660377358,Process (computing),1994,2,4,2,345,53,0.03773584905660377,Volume rendering,1994,8,4,3,273,53,0.1509433962264151
Geology,1995,0,4,0,30,74,0.0,Computer graphics (images),1995,22,4,1,728,74,0.2972972972972973,Process (computing),1995,8,4,2,345,74,0.10810810810810811,Volume rendering,1995,9,4,3,273,74,0.12162162162162163
Geology,1996,1,4,0,30,77,0.012987012987012988,Computer graphics (images),1996,28,4,1,728,77,0.36363636363636365,Process (computing),1996,2,4,2,345,77,0.025974025974025976,Volume rendering,1996,11,4,3,273,77,0.14285714285714285
Geology,1997,0,4,0,30,88,0.0,Computer graphics (images),1997,34,4,1,728,88,0.38636363636363635,Process (computing),1997,7,4,2,345,88,0.07954545454545454,Volume rendering,1997,11,4,3,273,88,0.125
Geology,1998,3,4,0,30,90,0.03333333333333333,Computer graphics (images),1998,31,4,1,728,90,0.34444444444444444,Process (computing),1998,5,4,2,345,90,0.05555555555555555,Volume rendering,1998,4,4,3,273,90,0.044444444444444446
Geology,1999,0,4,0,30,88,0.0,Computer graphics (images),1999,34,4,1,728,88,0.38636363636363635,Process (computing),1999,6,4,2,345,88,0.06818181818181818,Volume rendering,1999,9,4,3,273,88,0.10227272727272728
Geology,2000,2,4,0,30,92,0.021739130434782608,Computer graphics (images),2000,34,4,1,728,92,0.3695652173913043,Process (computing),2000,3,4,2,345,92,0.03260869565217391,Volume rendering,2000,8,4,3,273,92,0.08695652173913043
Geology,2001,0,4,0,30,96,0.0,Computer graphics (images),2001,35,4,1,728,96,0.3645833333333333,Process (computing),2001,7,4,2,345,96,0.07291666666666667,Volume rendering,2001,13,4,3,273,96,0.13541666666666666
Geology,2002,3,4,0,30,101,0.0297029702970297,Computer graphics (images),2002,39,4,1,728,101,0.38613861386138615,Process (computing),2002,6,4,2,345,101,0.0594059405940594,Volume rendering,2002,14,4,3,273,101,0.13861386138613863
Geology,2003,0,4,0,30,102,0.0,Computer graphics (images),2003,40,4,1,728,102,0.39215686274509803,Process (computing),2003,5,4,2,345,102,0.049019607843137254,Volume rendering,2003,20,4,3,273,102,0.19607843137254902
Geology,2004,1,4,0,30,97,0.010309278350515464,Computer graphics (images),2004,34,4,1,728,97,0.35051546391752575,Process (computing),2004,5,4,2,345,97,0.05154639175257732,Volume rendering,2004,14,4,3,273,97,0.14432989690721648
Geology,2005,3,4,0,30,119,0.025210084033613446,Computer graphics (images),2005,41,4,1,728,119,0.3445378151260504,Process (computing),2005,9,4,2,345,119,0.07563025210084033,Volume rendering,2005,20,4,3,273,119,0.16806722689075632
Geology,2006,0,4,0,30,113,0.0,Computer graphics (images),2006,27,4,1,728,113,0.23893805309734514,Process (computing),2006,10,4,2,345,113,0.08849557522123894,Volume rendering,2006,14,4,3,273,113,0.12389380530973451
Geology,2007,0,4,0,30,107,0.0,Computer graphics (images),2007,21,4,1,728,107,0.19626168224299065,Process (computing),2007,5,4,2,345,107,0.04672897196261682,Volume rendering,2007,11,4,3,273,107,0.102803738317757
Geology,2008,1,4,0,30,99,0.010101010101010102,Computer graphics (images),2008,17,4,1,728,99,0.1717171717171717,Process (computing),2008,14,4,2,345,99,0.1414141414141414,Volume rendering,2008,6,4,3,273,99,0.06060606060606061
Geology,2009,0,4,0,30,117,0.0,Computer graphics (images),2009,26,4,1,728,117,0.2222222222222222,Process (computing),2009,13,4,2,345,117,0.1111111111111111,Volume rendering,2009,12,4,3,273,117,0.10256410256410256
Geology,2010,0,4,0,30,109,0.0,Computer graphics (images),2010,24,4,1,728,109,0.22018348623853212,Process (computing),2010,13,4,2,345,109,0.11926605504587157,Volume rendering,2010,11,4,3,273,109,0.10091743119266056
Geology,2011,0,4,0,30,119,0.0,Computer graphics (images),2011,22,4,1,728,119,0.18487394957983194,Process (computing),2011,12,4,2,345,119,0.10084033613445378,Volume rendering,2011,9,4,3,273,119,0.07563025210084033
Geology,2012,2,4,0,30,116,0.017241379310344827,Computer graphics (images),2012,15,4,1,728,116,0.12931034482758622,Process (computing),2012,17,4,2,345,116,0.14655172413793102,Volume rendering,2012,10,4,3,273,116,0.08620689655172414
Geology,2013,0,4,0,30,101,0.0,Computer graphics (images),2013,12,4,1,728,101,0.1188118811881188,Process (computing),2013,13,4,2,345,101,0.12871287128712872,Volume rendering,2013,3,4,3,273,101,0.0297029702970297
Geology,2014,1,4,0,30,133,0.007518796992481203,Computer graphics (images),2014,12,4,1,728,133,0.09022556390977443,Process (computing),2014,20,4,2,345,133,0.15037593984962405,Volume rendering,2014,6,4,3,273,133,0.045112781954887216
