Year,DOI,Title,Number of Authors,Author Position,Author Name,OpenAlex Author ID,Affiliation Name,Affiliation Type
2001,10.1109/INFVIS.2001.963273,Visualizing time-series on spirals,3.0,2.0,M. Alexa,https://openalex.org/A2241694205,"Crcp Technische Universität Darmstadt, Germany",education
2001,10.1109/INFVIS.2001.963273,Visualizing time-series on spirals,3.0,3.0,W. Muller,https://openalex.org/A2342778483,"Crcp Technische Universität Darmstadt, Germany",education
2007,10.1109/TVCG.2007.70535,A Taxonomy of Clutter Reduction for Information Visualisation,2.0,1.0,Geoffrey Ellis,https://openalex.org/A2779622929,"Lancaster University, USA",education
2007,10.1109/TVCG.2007.70535,A Taxonomy of Clutter Reduction for Information Visualisation,2.0,2.0,Alan Dix,https://openalex.org/A2304140017,"Lancaster University, USA",education
2004,10.1109/INFVIS.2004.1,A Comparison of the Readability of Graphs Using Node-Link and Matrix-Based Representations,3.0,1.0,M. Ghoniem,https://openalex.org/A2699795273,"Ecole des Mines de Nantes, Nantes, France",education
2004,10.1109/INFVIS.2004.1,A Comparison of the Readability of Graphs Using Node-Link and Matrix-Based Representations,3.0,2.0,J.-D. Fekete,https://openalex.org/A2154968417,"INRIA Futurs/LRI, Université Paris Sud, Orsay, France",education
2004,10.1109/INFVIS.2004.1,A Comparison of the Readability of Graphs Using Node-Link and Matrix-Based Representations,3.0,3.0,P. Castagliola,https://openalex.org/A2053268612," IRCCyN, Ecole des Mines de Nantes, Nantes, France",education
1997,10.1109/VISUAL.1997.663875,The contour spectrum,3.0,1.0,C.L. Bajaj,https://openalex.org/A2006893438,"Shastra Lab & Center for Image Analysis and Data Visualization Department of Computer Sciences, Purdue University, West Lafayette, IN, USA",education
1997,10.1109/VISUAL.1997.663875,The contour spectrum,3.0,2.0,V. Pascucci,https://openalex.org/A2296065211,"Shastra Lab & Center for Image Analysis and Data Visualization Department of Computer Sciences, Purdue University, West Lafayette, IN, USA",education
1997,10.1109/VISUAL.1997.663875,The contour spectrum,3.0,3.0,D.R. Schikore,https://openalex.org/A2078683250,"Shastra Lab & Center for Image Analysis and Data Visualization Department of Computer Sciences, Purdue University, West Lafayette, IN, USA",education
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,1.0,L. Bavoil,https://openalex.org/A1971483809,"Scientific Computing and Imaging Institute, University of Utah, USA",education
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,2.0,S.P. Callahan,https://openalex.org/A2013029107,"Scientific Computing and Imaging Institute, University of Utah, USA",education
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,3.0,P.J. Crossno,https://openalex.org/A2127250806,"Sandia National Laboratories, USA",facility
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,4.0,J. Freire,https://openalex.org/A2116519607,"School of Computing, University of Utah, USA",education
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,5.0,C.E. Scheidegger,https://openalex.org/A2119064567,"Scientific Computing and Imaging Institute, University of Utah, USA",education
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,6.0,C.T. Silva,https://openalex.org/A2150576810,"Scientific Computing and Imaging Institute, University of Utah, USA",education
2005,10.1109/VISUAL.2005.1532788,VisTrails: enabling interactive multiple-view visualizations,7.0,7.0,H.T. Vo,https://openalex.org/A2055039322,"Scientific Computing and Imaging Institute, University of Utah, USA",education
2006,10.1109/TVCG.2006.166,Network Visualization by Semantic Substrates,2.0,1.0,Ben Shneiderman,https://openalex.org/A668764113,"Computer Science Department and the Human-Computer Interaction Laboratory, University of Maryland, College Park, USA",education
2006,10.1109/TVCG.2006.166,Network Visualization by Semantic Substrates,2.0,2.0,Aleks Aris,https://openalex.org/A2112023433,"Computer Science Department and the Human-Computer Interaction Laboratory, University of Maryland, College Park, USA",education
2008,10.1109/TVCG.2008.166,Stacked Graphs - Geometry & Aesthetics,2.0,1.0,Lee Byron,https://openalex.org/A2500428216,The New York Times,education
2008,10.1109/TVCG.2008.166,Stacked Graphs - Geometry & Aesthetics,2.0,2.0,Martin Wattenberg,https://openalex.org/A2139539936,Visual Communication Laboratory at IBM,company
1997,10.1109/VISUAL.1997.663888,Application-controlled demand paging for out-of-core visualization,2.0,1.0,M. Cox,https://openalex.org/A2298886649,"Microcomputer Research Laboratories, Intel Corporation, MRJ/NASA Ames Research Center, USA",facility
1997,10.1109/VISUAL.1997.663888,Application-controlled demand paging for out-of-core visualization,2.0,2.0,D. Ellsworth,https://openalex.org/A2192365028,"MRJ/NASA Ames Research Center, USA",facility
1990,10.1109/VISUAL.1990.146375,A problem-oriented classification of visualization techniques,2.0,1.0,S. Wehrend,https://openalex.org/A353359198,"Center for Advanced Decision Support in Water and Environmental, Systems and Department of Computer Science, University of Colorado, Boulder, CO, USA",education
1990,10.1109/VISUAL.1990.146375,A problem-oriented classification of visualization techniques,2.0,2.0,C. Lewis,https://openalex.org/A2137078213,"Center for Advanced Decision Support in Water and Environmental, Systems and Department of Computer Science, University of Colorado, Boulder, CO, USA",education
2004,10.1109/INFVIS.2004.64,The InfoVis Toolkit,1.0,1.0,J.-D. Fekete,https://openalex.org/A2154968417,"INRIA Futurs/LRI, Université Paris Sud, Orsay, France",education
2007,10.1109/TVCG.2007.70541,Casual Information Visualization: Depictions of Data in Everyday Life,3.0,1.0,Zachary Pousman,https://openalex.org/A326257793,"School of Interactive Computing and the GVU Center, Georgia Institute of Technology, USA",education
2007,10.1109/TVCG.2007.70541,Casual Information Visualization: Depictions of Data in Everyday Life,3.0,2.0,John Stasko,https://openalex.org/A2087252583,"School of Interactive Computing and the GVU Center, Georgia Institute of Technology, USA",education
2007,10.1109/TVCG.2007.70541,Casual Information Visualization: Depictions of Data in Everyday Life,3.0,3.0,Michael Mateas,https://openalex.org/A2251797799,"University of California, Santa Cruz, USA",education
1994,10.1109/VISUAL.1994.346331,An evaluation of reconstruction filters for volume rendering,2.0,1.0,S.R. Marschner,https://openalex.org/A486741454,"Cornell University, Ithaca, NY, USA",education
1994,10.1109/VISUAL.1994.346331,An evaluation of reconstruction filters for volume rendering,2.0,2.0,R.J. Lobb,https://openalex.org/A2776131367,"Department of Computer Science, University of Auckland, Auckland, New Zealand",education
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,1.0,Alan M. MacEachren,https://openalex.org/A192858880,"GeoVISTA Center, Department of Geography, College of Information Sciences and Technology, Pennsylvania State University, USA",education
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,2.0,Anuj Jaiswal,https://openalex.org/A2158037825,"GeoVISTA Center, College of Information Sciences and Technology, Pennsylvania State University, USA",education
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,3.0,Anthony C. Robinson,https://openalex.org/A2118636684,"GeoVISTA Center, Department of Geography, Pennsylvania State University, USA",education
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,4.0,Scott Pezanowski,https://openalex.org/A43595091,"GeoVISTA Center, Department of Geography, Pennsylvania State University, USA",education
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,5.0,Alexander Savelyev,https://openalex.org/A2063945232,"GeoVISTA Center, Department of Geography, Pennsylvania State University, USA",education
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,6.0,Prasenjit Mitra,https://openalex.org/A2109624860,"GeoVISTA Center, College of Information Sciences and Technology, Pennsylvania State University, USA",education
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,7.0,Xiao Zhang,https://openalex.org/A2229265607,"GeoVISTA Center, Computer Science & Engineering, Pennsylvania State University, USA",education
2011,10.1109/VAST.2011.6102456,SensePlace2: GeoTwitter analytics support for situational awareness,8.0,8.0,Justine Blanford,https://openalex.org/A2225450129,"GeoVISTA Center, Department of Geography, Pennsylvania State University, USA",education
2005,10.1109/VISUAL.2005.1532781,The value of visualization,1.0,1.0,J.J. van Wijk,https://openalex.org/A2317229737,"Department Mathematics and Computer Science, Technische Universiteit Eindhoven, Netherlands",education
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,1.0,Weiwei Cui,https://openalex.org/A2103608908,"Hong Kong University of Science and Technology, Hong Kong, China",education
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,2.0,Shixia Liu,https://openalex.org/A2111177146,"Microsoft Research Asia, China",company
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,3.0,Li Tan,https://openalex.org/A2308997018,"Microsoft Research Asia, China",company
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,4.0,Conglei Shi,https://openalex.org/A2143837512,"Hong Kong University of Science and Technology, Hong Kong, China",education
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,5.0,Yangqiu Song,https://openalex.org/A2099747503,"Microsoft Research Asia, China",company
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,6.0,Zekai Gao,https://openalex.org/A2228543093,"Zhejiang University, China",education
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,7.0,Huamin Qu,https://openalex.org/A2103237498,"Microsoft Research Asia, China",company
2011,10.1109/TVCG.2011.239,TextFlow: Towards Better Understanding of Evolving Topics in Text,8.0,8.0,Xin Tong,https://openalex.org/A2061345465,"Hong Kong University of Science and Technology, Hong Kong, China",education
2000,10.1109/VISUAL.2000.885694,Volume illustration: non-photorealistic rendering of volume models,2.0,1.0,D. Ebert,https://openalex.org/A2136127216,"Computer Science and Electrical Engineering, University of Maryland Baltimore County, Baltimore, MD, USA",education
2000,10.1109/VISUAL.2000.885694,Volume illustration: non-photorealistic rendering of volume models,2.0,2.0,P. Rheingans,https://openalex.org/A2026169623,"Computer Science and Electrical Engineering, University of Maryland Baltimore County, Baltimore, MD, USA",education
1991,10.1109/VISUAL.1991.175794,Interactive data visualization using focusing and linking,4.0,1.0,A. Buja,https://openalex.org/A2464905998,"Bellcore, Morristown, NJ, USA",company
1991,10.1109/VISUAL.1991.175794,Interactive data visualization using focusing and linking,4.0,2.0,J.A. McDonald,https://openalex.org/A2102360468,"Department of Statistics, University of Washington, Seattle, WA, USA",education
1991,10.1109/VISUAL.1991.175794,Interactive data visualization using focusing and linking,4.0,3.0,J. Michalak,https://openalex.org/A2610505283,"Department of Statistics, University of Washington, Seattle, WA, USA",education
1991,10.1109/VISUAL.1991.175794,Interactive data visualization using focusing and linking,4.0,4.0,W. Stuetzle,https://openalex.org/A2004776531,"Department of Statistics, University of Washington, Seattle, WA, USA",education
2004,10.1109/INFVIS.2004.15,Clutter Reduction in Multi-Dimensional Data Visualization Using Dimension Reordering,3.0,1.0,Wei Peng,https://openalex.org/A2371757038,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",education
2004,10.1109/INFVIS.2004.15,Clutter Reduction in Multi-Dimensional Data Visualization Using Dimension Reordering,3.0,2.0,M.O. Ward,https://openalex.org/A2102429099,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",education
2004,10.1109/INFVIS.2004.15,Clutter Reduction in Multi-Dimensional Data Visualization Using Dimension Reordering,3.0,3.0,E.A. Rundensteiner,https://openalex.org/A2289414603,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",education
2008,10.1109/TVCG.2008.125,Effectiveness of Animation in Trend Visualization,5.0,1.0,George Robertson,https://openalex.org/A2172094290,Microsoft Research,company
2008,10.1109/TVCG.2008.125,Effectiveness of Animation in Trend Visualization,5.0,2.0,Roland Fernandez,https://openalex.org/A2126648258,Microsoft Research,company
2008,10.1109/TVCG.2008.125,Effectiveness of Animation in Trend Visualization,5.0,3.0,Danyel Fisher,https://openalex.org/A2113528437,Microsoft Research,company
2008,10.1109/TVCG.2008.125,Effectiveness of Animation in Trend Visualization,5.0,4.0,Bongshin Lee,https://openalex.org/A2140022242,Microsoft Research,company
2008,10.1109/TVCG.2008.125,Effectiveness of Animation in Trend Visualization,5.0,5.0,John Stasko,https://openalex.org/A2087252583,Georgia Institute of Technology,education
2009,10.1109/TVCG.2009.174,Protovis: A Graphical Toolkit for Visualization,2.0,1.0,Michael Bostock,https://openalex.org/A2048345123,"Computer Science Department, University of Stanford, Stanford, CA, USA",education
2009,10.1109/TVCG.2009.174,Protovis: A Graphical Toolkit for Visualization,2.0,2.0,Jeffrey Heer,https://openalex.org/A2112690490,"Computer Science Department, University of Stanford, Stanford, CA, USA",education
2013,10.1109/TVCG.2013.124,A Multi-Level Typology of Abstract Visualization Tasks,2.0,1.0,Matthew Brehmer,https://openalex.org/A2028271254,"University of British Columbia, Canada",education
2013,10.1109/TVCG.2013.124,A Multi-Level Typology of Abstract Visualization Tasks,2.0,2.0,Tamara Munzner,https://openalex.org/A544170546,"University of British Columbia, Canada",education
1990,10.1109/VISUAL.1990.146386,Exploring N-dimensional databases,3.0,1.0,J. LeBlanc,https://openalex.org/A2275295051,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",education
1990,10.1109/VISUAL.1990.146386,Exploring N-dimensional databases,3.0,2.0,M.O. Ward,https://openalex.org/A2102429099,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",education
1990,10.1109/VISUAL.1990.146386,Exploring N-dimensional databases,3.0,3.0,N. Wittels,https://openalex.org/A2021444536,"Civil Engineering Department, Worcester Polytechnic Institute, Worcester, MA, USA",education
