Year,DOI,Title,Number of Authors,Author Position,Author Name,OpenAlex Author ID,Affiliation Name,Affiliation Country Code
2018,10.1109/TVCG.2018.2864843,An Interactive Method to Improve Crowdsourced Annotations,5.0,5.0,Bin Wang,https://openalex.org/A3048408144,tsinghua university beijing beijing cn,CN
2018,10.1109/TVCG.2018.2864901,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,4.0,1.0,Alexander Kumpf,https://openalex.org/A2753345305,technische universitat munchen munchen bayern de,DE
2018,10.1109/TVCG.2018.2864901,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,4.0,2.0,Marc Rautenhaus,https://openalex.org/A1659799459,technische universitat munchen munchen bayern de,DE
2018,10.1109/TVCG.2018.2864901,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,4.0,3.0,Michael Riemer,https://openalex.org/A2569109081,universitat hamburg hamburg hamburg de,DE
2018,10.1109/TVCG.2018.2864901,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,4.0,4.0,Rüdiger Westermann,https://openalex.org/A2030039896,technische universitat munchen munchen bayern de,DE
2018,10.1109/TVCG.2018.2865022,VIS Author Profiles: Interactive Descriptions of Publication Records Combining Text and Visualization,2.0,1.0,Shahid Latif,https://openalex.org/A2888120553,universitat duisburg essen duisburg nordrhein westfalen de,DE
2018,10.1109/TVCG.2018.2865022,VIS Author Profiles: Interactive Descriptions of Publication Records Combining Text and Visualization,2.0,2.0,Fabian Beck,https://openalex.org/A2162039953,universitat duisburg essen duisburg nordrhein westfalen de,DE
2018,10.1109/TVCG.2018.2865042,Identification of Temporally Varying Areas of Interest in Long-Duration Eye-Tracking Data Sets,5.0,1.0,Prithiviraj K. Muthumanickam,https://openalex.org/A2265011042,link ping university,SE
2018,10.1109/TVCG.2018.2865042,Identification of Temporally Varying Areas of Interest in Long-Duration Eye-Tracking Data Sets,5.0,2.0,Katerina Vrotsou,https://openalex.org/A2056970507,link ping university,SE
2018,10.1109/TVCG.2018.2865042,Identification of Temporally Varying Areas of Interest in Long-Duration Eye-Tracking Data Sets,5.0,3.0,Aida Nordman,https://openalex.org/A2895870654,link ping university,SE
2018,10.1109/TVCG.2018.2865042,Identification of Temporally Varying Areas of Interest in Long-Duration Eye-Tracking Data Sets,5.0,4.0,Jimmy Johansson,https://openalex.org/A2424929565,link ping university,SE
2018,10.1109/TVCG.2018.2865042,Identification of Temporally Varying Areas of Interest in Long-Duration Eye-Tracking Data Sets,5.0,5.0,Matthew Cooper,https://openalex.org/A3143451799,link ping university,SE
1990,10.1109/VISUAL.1990.146366,Animation techniques for chain-coded objects,1.0,1.0,A.J. Maeder,https://openalex.org/A1128298752,computer imaging research laboratory department of computer science monash university clayton australia,AU
1990,10.1109/VISUAL.1990.146392,Visualization of scalar data defined on a structured grid-applications to petroleum research,2.0,1.0,J.L. Pajon,https://openalex.org/A2651739789,institut fran ais du p trole france,FR
1990,10.1109/VISUAL.1990.146392,Visualization of scalar data defined on a structured grid-applications to petroleum research,2.0,2.0,V.B. Tran,https://openalex.org/A2615226495,institut fran ais du p trole france,FR
1990,10.1109/VISUAL.1990.146396,Scattered data interpolation tools in a microcomputer visualization environment,1.0,1.0,K. Voegele,https://openalex.org/A1990286715,computer science department arizona state university tempe az usa,US
1992,10.1109/VISUAL.1992.235214,Representing medical images with partitioning trees,2.0,1.0,K.R. Subramanian,https://openalex.org/A2056718912,at and t bell laboratories inc murray hill nj usa,US
1992,10.1109/VISUAL.1992.235214,Representing medical images with partitioning trees,2.0,2.0,B. Naylor,https://openalex.org/A2124284760,at and t bell laboratories inc murray hill nj usa,US
1993,10.1109/VISUAL.1993.398871,Dichromatic color representations for complex display systems,2.0,1.0,M.S. Peercy,https://openalex.org/A2235698795,department of applied physics university of stanford stanford ca usa,US
1993,10.1109/VISUAL.1993.398871,Dichromatic color representations for complex display systems,2.0,2.0,L. Hesselink,https://openalex.org/A2205887465,department of electrical engineering department of aeronautics and astronautics university of stanford stanford ca usa,US
1994,10.1109/VISUAL.1994.346290,Visualization of volcanic ash clouds,2.0,1.0,M. Roth,https://openalex.org/A2973574317,arctic region supercomputing center university of alaska fairbanks ak usa,US
1994,10.1109/VISUAL.1994.346290,Visualization of volcanic ash clouds,2.0,2.0,R. Guritz,https://openalex.org/A2307843887,alaska synthetic aperture radar facility university of alaska fairbanks ak usa,US
1995,10.1109/VISUAL.1995.480808,Fast normal estimation using surface characteristics,2.0,1.0,Byeong Seok Shin,https://openalex.org/A1991036365,department of computer engineering seoul national university seoul south korea,KR
1995,10.1109/VISUAL.1995.480808,Fast normal estimation using surface characteristics,2.0,2.0,Yeong Gil Shin,https://openalex.org/A2114759257,department of computer science and statistics seoul national university seoul south korea,KR
1995,10.1109/VISUAL.1995.485153,A visualization tool for studying the development of the moss Physcomitrella patens,2.0,1.0,F.D. Fracchia,https://openalex.org/A1967206037,school of computing science simon frazer university burnaby bc canada,CA
1995,10.1109/VISUAL.1995.485153,A visualization tool for studying the development of the moss Physcomitrella patens,2.0,2.0,N.W. Ashton,https://openalex.org/A2496641645,department of biology university of regina regina canada,CA
1995,10.1109/VISUAL.1995.485156,Flow visualization in a hypersonic fin/ramp flow,2.0,1.0,H.-G. Pagendarm,https://openalex.org/A3175736147,german aerospace research establishment dlr gottingen germany,DE
1995,10.1109/VISUAL.1995.485156,Flow visualization in a hypersonic fin/ramp flow,2.0,2.0,T. Gerhold,https://openalex.org/A2638896270,german aerospace research establishment dlr gottingen germany,DE
1995,10.1109/VISUAL.1995.485158,Turbulent flow visualization in computational and experimental hydraulics,3.0,1.0,A.E. Mynett,https://openalex.org/A2712744841,strategic r d delft hydraulics delft netherlands,NL
1995,10.1109/VISUAL.1995.485158,Turbulent flow visualization in computational and experimental hydraulics,3.0,2.0,I.A. Sadarjoen,https://openalex.org/A2672284646,department of technical informatics delft university of technnology delft netherlands,NL
1995,10.1109/VISUAL.1995.485158,Turbulent flow visualization in computational and experimental hydraulics,3.0,3.0,A.J.S. Hin,https://openalex.org/A2652837403,department of computing science university of groningam groningen netherlands,NL
1997,10.1109/VISUAL.1997.663918,Instructional software for visualizing optical phenomena,4.0,1.0,D.C. Banks,https://openalex.org/A2156506206,nsf engineering research center for computational field simulation usa,US
1997,10.1109/VISUAL.1997.663918,Instructional software for visualizing optical phenomena,4.0,2.0,J.T. Foley,https://openalex.org/A2149136119,department of physics and astronomy mississippi state university usa,US
1997,10.1109/VISUAL.1997.663918,Instructional software for visualizing optical phenomena,4.0,3.0,K.N. Vidimce,https://openalex.org/A2776395743,nsf engineering research center for computational field simulation usa,US
1997,10.1109/VISUAL.1997.663918,Instructional software for visualizing optical phenomena,4.0,4.0,Ming-Hoe Kiu,https://openalex.org/A1839253057,nsf engineering research center for computational field simulation usa,US
1998,10.1109/VISUAL.1998.745293,Efficient co-triangulation of large data sets,5.0,1.0,H. Weimer,https://openalex.org/A2124769463,department of computer science rice university houston tx usa,US
1998,10.1109/VISUAL.1998.745293,Efficient co-triangulation of large data sets,5.0,2.0,J. Warren,https://openalex.org/A2161620831,department of computer science rice university houston tx usa,US
1998,10.1109/VISUAL.1998.745293,Efficient co-triangulation of large data sets,5.0,3.0,J. Troutner,https://openalex.org/A2529296163,western geophysical houston tx usa,US
1998,10.1109/VISUAL.1998.745293,Efficient co-triangulation of large data sets,5.0,4.0,W. Wiggins,https://openalex.org/A2642103402,western geophysical houston tx usa,US
1998,10.1109/VISUAL.1998.745293,Efficient co-triangulation of large data sets,5.0,5.0,J. Shrout,https://openalex.org/A2611580084,western geophysical houston tx usa,US
1998,10.1109/VISUAL.1998.745331,Development of a multi-source visualization prototype,2.0,1.0,L. Keely,https://openalex.org/A2157604581,mrj technology solutions nasa ames research center usa,US
1998,10.1109/VISUAL.1998.745331,Development of a multi-source visualization prototype,2.0,2.0,S. Uselton,https://openalex.org/A2345860989,mrj technology solutions nasa ames research center usa,US
1998,10.1109/VISUAL.1998.745335,Visualization in corneal topography,2.0,1.0,F.M. Vos,https://openalex.org/A2144861337,delft university of technnology netherlands,NL
1998,10.1109/VISUAL.1998.745335,Visualization in corneal topography,2.0,2.0,H.J.W. Spoelder,https://openalex.org/A2973725089,vrije universiteit amsterdam netherlands,NL
1998,10.1109/VISUAL.1998.745349,Configuration space visualization for mechanical design,2.0,1.0,E. Sacks,https://openalex.org/A1859744482,purdue university west lafayette in usa,US
1998,10.1109/VISUAL.1998.745349,Configuration space visualization for mechanical design,2.0,2.0,L. Joskowicz,https://openalex.org/A148675920,institute of computer science hebrew university of jerusalem jerusalem israel,IL
1999,10.1109/VISUAL.1999.809925,Geo-spatial visualization for situational awareness,3.0,1.0,E. Feibush,https://openalex.org/A2311665191,sarnoff corporation princeton nj usa,US
1999,10.1109/VISUAL.1999.809925,Geo-spatial visualization for situational awareness,3.0,2.0,N. Gagvani,https://openalex.org/A391473973,sarnoff corporation princeton nj usa,US
1999,10.1109/VISUAL.1999.809925,Geo-spatial visualization for situational awareness,3.0,3.0,D. Williams,https://openalex.org/A2430220086,systems and scientific software elkins park pa usa,US
1999,10.1109/VISUAL.1999.809936,Visualizing Simulated Room Fires,3.0,1.0,J. Govindarajan,https://openalex.org/A208131152,worcester polytechnic institute worcester ma usa,US
1999,10.1109/VISUAL.1999.809936,Visualizing Simulated Room Fires,3.0,2.0,M. Ward,https://openalex.org/A2102429099,worcester polytechnic institute worcester ma usa,US
1999,10.1109/VISUAL.1999.809936,Visualizing Simulated Room Fires,3.0,3.0,J. Barnett,https://openalex.org/A2129904215,worcester polytechnic institute worcester ma usa,US
2000,10.1109/VISUAL.2000.885743,Real-time visualization of the clear-up of a former US naval base,4.0,1.0,P. Chapman,https://openalex.org/A3140645661,department of computer science university of hull uk,GB
2000,10.1109/VISUAL.2000.885743,Real-time visualization of the clear-up of a former US naval base,4.0,2.0,D. Wills,https://openalex.org/A3139939253,sonar research and development limited,US
2000,10.1109/VISUAL.2000.885743,Real-time visualization of the clear-up of a former US naval base,4.0,3.0,P. Stevens,https://openalex.org/A3150278567,sonar research and development limited,US
2000,10.1109/VISUAL.2000.885743,Real-time visualization of the clear-up of a former US naval base,4.0,4.0,G. Brookes,https://openalex.org/A3145248193,department of computer science university of hull uk,GB
2002,10.1109/INFVIS.2002.1173162,Demystifying venture capital investing,1.0,1.0,Mei Chuah,https://openalex.org/A2722637306,accenture technology laboratories palo alto ca usa,US
2002,10.1109/VISUAL.2002.1183827,Case study on the adaptation of interactive visualization applications to Web-based production for operational mesoscale weather models,1.0,1.0,L.A. Treinish,https://openalex.org/A2017298756,ibm thomas j watson research center yorktown heights ny usa,US
2002,10.1109/VISUAL.2002.1183829,A case study on the applications of a generic library for low-cost polychromatic passive stereo,3.0,1.0,S. Stegmaier,https://openalex.org/A2137421140,visualization and interactive systems group university of stuttgart germany,DE
2002,10.1109/VISUAL.2002.1183829,A case study on the applications of a generic library for low-cost polychromatic passive stereo,3.0,2.0,D. Rose,https://openalex.org/A2194096336,visualization and interactive systems group university of stuttgart germany,DE
2002,10.1109/VISUAL.2002.1183829,A case study on the applications of a generic library for low-cost polychromatic passive stereo,3.0,3.0,T. Ertl,https://openalex.org/A2083449707,visualization and interactive systems group university of stuttgart germany,DE
2004,10.1109/VISUAL.2004.82,PQuad: visualization of predicted peptides and proteins,4.0,1.0,S.L. Havre,https://openalex.org/A2721345297,pacific northwest national laboratory usa,US
2004,10.1109/VISUAL.2004.82,PQuad: visualization of predicted peptides and proteins,4.0,2.0,M. Singhal,https://openalex.org/A1969402151,pacific northwest national laboratory usa,US
2004,10.1109/VISUAL.2004.82,PQuad: visualization of predicted peptides and proteins,4.0,3.0,D.A. Payne,https://openalex.org/A2092416497,pacific northwest national laboratory usa,US
2004,10.1109/VISUAL.2004.82,PQuad: visualization of predicted peptides and proteins,4.0,4.0,B.-J.M. Webb-Robertson,https://openalex.org/A1703262916,pacific northwest national laboratory usa,US
2005,10.1109/VISUAL.2005.1532849,Interpolation and visualization for advected scalar fields,2.0,1.0,Shyh-Kuang Ueng,https://openalex.org/A2162894028,department of computer science national taiwan ocean university keelung taiwan,TW
2005,10.1109/VISUAL.2005.1532849,Interpolation and visualization for advected scalar fields,2.0,2.0,Sheng-Chuan Wang,https://openalex.org/A2677489977,department of computer science national taiwan ocean university keelung taiwan,TW
2009,10.1109/VAST.2009.5333917,Using projection and 2D plots to visually reveal genetic mechanisms of complex human disorders,4.0,1.0,Boonthanome Nouanesengsy,https://openalex.org/A2231946114,battelle center of mathematical medicine nationwide children s hospital ohio state uinversity usa,US
2009,10.1109/VAST.2009.5333917,Using projection and 2D plots to visually reveal genetic mechanisms of complex human disorders,4.0,2.0,Sang-Cheol Seok,https://openalex.org/A2131553225,battelle center of mathematical medicine nationwide children s hospital usa,US
2009,10.1109/VAST.2009.5333917,Using projection and 2D plots to visually reveal genetic mechanisms of complex human disorders,4.0,3.0,Han-Wei Shen,https://openalex.org/A2136258827,ohio state uinversity usa,US
2009,10.1109/VAST.2009.5333917,Using projection and 2D plots to visually reveal genetic mechanisms of complex human disorders,4.0,4.0,Veronica J Vieland,https://openalex.org/A60890114,battelle center of mathematical medicine nationwide children s hospital ohio state uinversity usa,US
2012,10.1109/TVCG.2012.214,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,5.0,1.0,Steven R. Gomez,https://openalex.org/A2139694267,brown university usa,US
2012,10.1109/TVCG.2012.214,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,5.0,2.0,Radu Jianu,https://openalex.org/A785418197,brown university usa,US
2012,10.1109/TVCG.2012.214,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,5.0,3.0,Caroline Ziemkiewicz,https://openalex.org/A2054348169,brown university usa,US
2012,10.1109/TVCG.2012.214,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,5.0,4.0,Hua Guo,https://openalex.org/A2089855375,brown university usa,US
2012,10.1109/TVCG.2012.214,Different Strokes for Different Folks: Visual Presentation Design between Disciplines,5.0,5.0,David Laidlaw,https://openalex.org/A2123746788,brown university usa,US
2012,10.1109/TVCG.2012.198,Analysis of Streamline Separation at Infinity Using Time-Discrete Markov Chains,2.0,1.0,Wieland Reich,https://openalex.org/A2157522586,university of leipzig germany,DE
2012,10.1109/TVCG.2012.198,Analysis of Streamline Separation at Infinity Using Time-Discrete Markov Chains,2.0,2.0,Gerik Scheuermann,https://openalex.org/A2044057687,university of leipzig germany,DE
2012,10.1109/TVCG.2012.210,Cumulative Heat Diffusion Using Volume Gradient Operator for Volume Analysis,3.0,1.0,Krishna Chaitanya Gurijala,https://openalex.org/A2138116655,stony brook university usa,US
2012,10.1109/TVCG.2012.210,Cumulative Heat Diffusion Using Volume Gradient Operator for Volume Analysis,3.0,2.0,Lei Wang,https://openalex.org/A2707831211,stony brook university usa,US
2012,10.1109/TVCG.2012.210,Cumulative Heat Diffusion Using Volume Gradient Operator for Volume Analysis,3.0,3.0,Arie Kaufman,https://openalex.org/A2132849971,stony brook university usa,US
2013,10.1109/TVCG.2013.230,Visualization of Shape Motions in Shape Space,2.0,1.0,Vahid Taimouri,https://openalex.org/A2251814117,wayne state university detroit mi us,US
2013,10.1109/TVCG.2013.230,Visualization of Shape Motions in Shape Space,2.0,2.0,Jing Hua,https://openalex.org/A1979157086,department of computer science wayne state university detroit mi usa,US
2014,10.1109/TVCG.2014.2346437,Effects of Presentation Mode and Pace Control on Performance in Image Classification,2.0,1.0,Paul van der Corput,https://openalex.org/A226696670,eindhoven university of technology,NL
2014,10.1109/TVCG.2014.2346437,Effects of Presentation Mode and Pace Control on Performance in Image Classification,2.0,2.0,Jarke J. van Wijk,https://openalex.org/A2158935544,eindhoven university of technology,NL
2014,10.1109/TVCG.2014.2346425,Visualizing 2-dimensional Manifolds with Curve Handles in 4D,3.0,1.0,Hui Zhang,https://openalex.org/A3199554734,pervasive technology institute indiana university,US
2014,10.1109/TVCG.2014.2346425,Visualizing 2-dimensional Manifolds with Curve Handles in 4D,3.0,2.0,Jianguang Weng,https://openalex.org/A2676426286,zhejiang university of media and communication,CN
2014,10.1109/TVCG.2014.2346425,Visualizing 2-dimensional Manifolds with Curve Handles in 4D,3.0,3.0,Guangchen Ruan,https://openalex.org/A2109559750,school of informatics and computing indiana university,US
2014,10.1109/TVCG.2014.2346457,Volume-Preserving Mapping and Registration for Collective Data Visualization,3.0,1.0,Jiaxi Hu,https://openalex.org/A2146090276,department of computer science wayne state university detroit mi,US
2014,10.1109/TVCG.2014.2346457,Volume-Preserving Mapping and Registration for Collective Data Visualization,3.0,2.0,Guangyu Jeff Zou,https://openalex.org/A2548528650,department of computer science wayne state university detroit mi,US
2014,10.1109/TVCG.2014.2346457,Volume-Preserving Mapping and Registration for Collective Data Visualization,3.0,3.0,Jing Hua,https://openalex.org/A1979157086,department of computer science wayne state university detroit mi,US
2014,10.1109/TVCG.2014.2346412,A Robust Parity Test for Extracting Parallel Vectors in 3D,4.0,1.0,Tao Ju,https://openalex.org/A2191858314,washington university in st louis,US
2014,10.1109/TVCG.2014.2346412,A Robust Parity Test for Extracting Parallel Vectors in 3D,4.0,2.0,Minxin Cheng,https://openalex.org/A2562496307,university of missouri at columbia,US
2014,10.1109/TVCG.2014.2346412,A Robust Parity Test for Extracting Parallel Vectors in 3D,4.0,3.0,Xu Wang,https://openalex.org/A2647744895,university of missouri at columbia,US
2014,10.1109/TVCG.2014.2346412,A Robust Parity Test for Extracting Parallel Vectors in 3D,4.0,4.0,Ye Duan,https://openalex.org/A2135491696,university of missouri at columbia,US
2015,10.1109/SciVis.2015.7429493,Auto-Calibration of Multi-Projector Displays with a Single Handheld Camera,4.0,1.0,Sanghun Park,https://openalex.org/A3082588247,department of computer engineering ajou university suwon republic of korea,KR
2015,10.1109/SciVis.2015.7429493,Auto-Calibration of Multi-Projector Displays with a Single Handheld Camera,4.0,2.0,Hyunggoog Seo,https://openalex.org/A3027631932,department of computer engineering ajou university suwon republic of korea,KR
2015,10.1109/SciVis.2015.7429493,Auto-Calibration of Multi-Projector Displays with a Single Handheld Camera,4.0,3.0,Seunghoon Cha,https://openalex.org/A3027638423,department of computer engineering ajou university suwon republic of korea,KR
2015,10.1109/SciVis.2015.7429493,Auto-Calibration of Multi-Projector Displays with a Single Handheld Camera,4.0,4.0,Junyong Noh,https://openalex.org/A2153685948,department of computer engineering ajou university suwon republic of korea,KR
2015,10.1109/TVCG.2015.2467412,Adaptive Multilinear Tensor Product Wavelets,2.0,1.0,Kenneth Weiss,https://openalex.org/A2280967158,lawrence livermore national laboratory,US
2015,10.1109/TVCG.2015.2467412,Adaptive Multilinear Tensor Product Wavelets,2.0,2.0,Peter Lindstrom,https://openalex.org/A2278655031,lawrence livermore national laboratory,US
2016,10.1109/TVCG.2016.2598619,Multi-Granular Trend Detection for Time-Series Analysis,5.0,1.0,Goethem Arthur Van,https://openalex.org/A2562246651,tu eindhoven,NL
2016,10.1109/TVCG.2016.2598619,Multi-Granular Trend Detection for Time-Series Analysis,5.0,2.0,Frank Staals,https://openalex.org/A2037845441,madalgo aarhus university,DK
2016,10.1109/TVCG.2016.2598619,Multi-Granular Trend Detection for Time-Series Analysis,5.0,3.0,Maarten Löffler,https://openalex.org/A2052399801,utrecht university,NL
2016,10.1109/TVCG.2016.2598619,Multi-Granular Trend Detection for Time-Series Analysis,5.0,4.0,Jason Dykes,https://openalex.org/A2144192189,city university london,GB
2016,10.1109/TVCG.2016.2598619,Multi-Granular Trend Detection for Time-Series Analysis,5.0,5.0,Bettina Speckmann,https://openalex.org/A2004349175,tu eindhoven,NL
2016,10.1109/TVCG.2016.2599040,Direct Multifield Volume Ray Casting of Fiber Surfaces,5.0,1.0,Kui Wu,https://openalex.org/A2149089207,university of utah,US
2016,10.1109/TVCG.2016.2599040,Direct Multifield Volume Ray Casting of Fiber Surfaces,5.0,2.0,Aaron Knoll,https://openalex.org/A2143081355,sci institute argonne national laboratory,US
2016,10.1109/TVCG.2016.2599040,Direct Multifield Volume Ray Casting of Fiber Surfaces,5.0,3.0,Benjamin J Isaac,https://openalex.org/A2118068624,icse university of utah,US
2016,10.1109/TVCG.2016.2599040,Direct Multifield Volume Ray Casting of Fiber Surfaces,5.0,4.0,Hamish Carr,https://openalex.org/A2698075467,school of computing university of leeds,GB
2016,10.1109/TVCG.2016.2599040,Direct Multifield Volume Ray Casting of Fiber Surfaces,5.0,5.0,Valerio Pascucci,https://openalex.org/A2296065211,sci institute university of utah,US
2016,10.1109/VAST.2016.7883516,PorosityAnalyzer: Visual Analysis and Evaluation of Segmentation Pipelines to Determine the Porosity in Fiber-Reinforced Polymers,5.0,1.0,Johannes Weissenböck,https://openalex.org/A1978635595,university of applied sciences wels upper austria austria,AT
2016,10.1109/VAST.2016.7883516,PorosityAnalyzer: Visual Analysis and Evaluation of Segmentation Pipelines to Determine the Porosity in Fiber-Reinforced Polymers,5.0,2.0,Artem Amirkhanov,https://openalex.org/A2138364186,university of applied sciences wels upper austria austria,AT
2016,10.1109/VAST.2016.7883516,PorosityAnalyzer: Visual Analysis and Evaluation of Segmentation Pipelines to Determine the Porosity in Fiber-Reinforced Polymers,5.0,3.0,Eduard Gröller,https://openalex.org/A2762167099,vrvis research center austria,AT
2016,10.1109/VAST.2016.7883516,PorosityAnalyzer: Visual Analysis and Evaluation of Segmentation Pipelines to Determine the Porosity in Fiber-Reinforced Polymers,5.0,4.0,Johann Kastner,https://openalex.org/A2073611352,university of applied sciences wels upper austria austria,AT
2016,10.1109/VAST.2016.7883516,PorosityAnalyzer: Visual Analysis and Evaluation of Segmentation Pipelines to Determine the Porosity in Fiber-Reinforced Polymers,5.0,5.0,Christoph Heinzl,https://openalex.org/A987576913,university of applied sciences wels upper austria austria,AT
2017,10.1109/TVCG.2017.2744018,Nonlinear Dot Plots,2.0,1.0,Nils Rodrigues,https://openalex.org/A2746830393,visus university of stuttgart germany,DE
2017,10.1109/TVCG.2017.2744018,Nonlinear Dot Plots,2.0,2.0,Daniel Weiskopf,https://openalex.org/A2025685111,visus university of stuttgart germany,DE
2017,10.1109/TVCG.2017.2745878,The Explanatory Visualization Framework: An Active Learning Framework for Teaching Creative Computing Using Explanatory Visualizations,4.0,1.0,Jonathan C. Roberts,https://openalex.org/A2150898947,bangor university,GB
2017,10.1109/TVCG.2017.2745878,The Explanatory Visualization Framework: An Active Learning Framework for Teaching Creative Computing Using Explanatory Visualizations,4.0,2.0,Panagiotis D. Ritsos,https://openalex.org/A1953175730,bangor university,GB
2017,10.1109/TVCG.2017.2745878,The Explanatory Visualization Framework: An Active Learning Framework for Teaching Creative Computing Using Explanatory Visualizations,4.0,3.0,James R. Jackson,https://openalex.org/A2705023088,bangor university,GB
2017,10.1109/TVCG.2017.2745878,The Explanatory Visualization Framework: An Active Learning Framework for Teaching Creative Computing Using Explanatory Visualizations,4.0,4.0,Christopher Headleand,https://openalex.org/A2068994074,university of lincoln,US
2017,10.1109/VAST.2017.8585484,CRICTO: Supporting Sensemaking through Crowdsourced Information Schematization,4.0,1.0,Haeyong Chung,https://openalex.org/A2165430340,university of alabama in huntsville,US
2017,10.1109/VAST.2017.8585484,CRICTO: Supporting Sensemaking through Crowdsourced Information Schematization,4.0,2.0,Sai Prashanth Dasari,https://openalex.org/A2906202409,university of alabama in huntsville,US
2017,10.1109/VAST.2017.8585484,CRICTO: Supporting Sensemaking through Crowdsourced Information Schematization,4.0,3.0,Santhosh Nandhakumar,https://openalex.org/A2906003448,university of alabama in huntsville,US
2017,10.1109/VAST.2017.8585484,CRICTO: Supporting Sensemaking through Crowdsourced Information Schematization,4.0,4.0,Christopher Andrews,https://openalex.org/A2168124717,middlebury college,US
2018,10.1109/TVCG.2018.2865075,Embedded Merge & Split: Visual Adjustment of Data Grouping,4.0,1.0,Ali Sarvghad,https://openalex.org/A1990436762,university of california san diego la jolla ca us,US
2018,10.1109/TVCG.2018.2865075,Embedded Merge & Split: Visual Adjustment of Data Grouping,4.0,2.0,Bahador Saket,https://openalex.org/A2013181858,georgia institute of technology atlanta ga us,US
2018,10.1109/TVCG.2018.2865075,Embedded Merge & Split: Visual Adjustment of Data Grouping,4.0,3.0,Alex Endert,https://openalex.org/A272170598,georgia institute of technology atlanta ga us,US
2018,10.1109/TVCG.2018.2865075,Embedded Merge & Split: Visual Adjustment of Data Grouping,4.0,4.0,Nadir Weibel,https://openalex.org/A2150297868,university of california san diego la jolla ca us,US
2018,10.1109/TVCG.2018.2865144,Vistrates: A Component Model for Ubiquitous Analytics,5.0,1.0,Sriram Karthik Badam,https://openalex.org/A2307410015,university of maryland at college park college park md us,US
2018,10.1109/TVCG.2018.2865144,Vistrates: A Component Model for Ubiquitous Analytics,5.0,2.0,Andreas Mathisen,https://openalex.org/A2344640627,aarhus universitet aarhus dk,DK
2018,10.1109/TVCG.2018.2865144,Vistrates: A Component Model for Ubiquitous Analytics,5.0,3.0,Roman Rädle,https://openalex.org/A2088879633,aarhus universitet aarhus dk,DK
2018,10.1109/TVCG.2018.2865144,Vistrates: A Component Model for Ubiquitous Analytics,5.0,4.0,Clemens N. Klokmose,https://openalex.org/A263677593,aarhus universitet aarhus dk,DK
2018,10.1109/TVCG.2018.2865144,Vistrates: A Component Model for Ubiquitous Analytics,5.0,5.0,Niklas Elmqvist,https://openalex.org/A2193023912,university of maryland at college park college park md us,US
2018,10.1109/TVCG.2018.2865194,DimReader: Axis lines that explain non-linear projections,3.0,1.0,Rebecca Faust,https://openalex.org/A2761765679,university of arizona,US
2018,10.1109/TVCG.2018.2865194,DimReader: Axis lines that explain non-linear projections,3.0,2.0,David Glickenstein,https://openalex.org/A67007130,university of arizona,US
2018,10.1109/TVCG.2018.2865194,DimReader: Axis lines that explain non-linear projections,3.0,3.0,Carlos Scheidegger,https://openalex.org/A2119064567,university of arizona,US
2018,10.1109/TVCG.2018.2865235,"Multiple Coordinated Views at Large Displays for Multiple Users: Empirical Findings on User Behavior, Movements, and Distances",3.0,1.0,Ricardo Langner,https://openalex.org/A2110667052,technische universitat dresden dresden sachsen de,DE
2018,10.1109/TVCG.2018.2865235,"Multiple Coordinated Views at Large Displays for Multiple Users: Empirical Findings on User Behavior, Movements, and Distances",3.0,2.0,Ulrike Kister,https://openalex.org/A1271380579,technische universitat dresden dresden sachsen de,DE
2018,10.1109/TVCG.2018.2865235,"Multiple Coordinated Views at Large Displays for Multiple Users: Empirical Findings on User Behavior, Movements, and Distances",3.0,3.0,Raimund Dachselt,https://openalex.org/A123419233,technische universitat dresden dresden sachsen de,DE
2018,10.1109/TVCG.2018.2864801,CoDDA: A Flexible Copula-based Distribution Driven Analysis Framework for Large-Scale Multivariate Data,4.0,1.0,Subhashis Hazarika,https://openalex.org/A2293305509,ohio state university columbus oh us,US
2018,10.1109/TVCG.2018.2864801,CoDDA: A Flexible Copula-based Distribution Driven Analysis Framework for Large-Scale Multivariate Data,4.0,2.0,Soumya Dutta,https://openalex.org/A2097327663,ohio state university columbus oh us,US
2018,10.1109/TVCG.2018.2864801,CoDDA: A Flexible Copula-based Distribution Driven Analysis Framework for Large-Scale Multivariate Data,4.0,3.0,Han-Wei Shen,https://openalex.org/A2136258827,ohio state university columbus oh us,US
2018,10.1109/TVCG.2018.2864801,CoDDA: A Flexible Copula-based Distribution Driven Analysis Framework for Large-Scale Multivariate Data,4.0,4.0,Jen-Ping Chen,https://openalex.org/A3211171500,ohio state university columbus oh us,US
2018,10.1109/TVCG.2018.2864828,Objective Vortex Corelines of Finite-sized Objects in Fluid Flows,2.0,1.0,Tobias Günther,https://openalex.org/A2122551673,computer graphics laboratoryeth z rich,US
2018,10.1109/TVCG.2018.2864828,Objective Vortex Corelines of Finite-sized Objects in Fluid Flows,2.0,2.0,Holger Theisel,https://openalex.org/A213850259,visual computing group university of magdeburg,DE
